Warren Buffett is a business magnate.,900,agree
The Messenger was nominated for a Golden Globe.,901,agree
Justin Timberlake is from the United States and is someone who produces music.,902,unrelated
Dogs have been selectively bred for physical attributes.,903,unrelated
River Pheonix is involved in films.,904,unrelated
Collision Course was released by Roc-A-Fella and Machine Shop.,905,agree
X-Men: Days of Future Past is an American superhero movie.,906,agree
Richard Gere starred in an American thriller film.,907,unrelated
Chester Bennington is an actor.,908,unrelated
Rick and Morty's creators are Justin Roiland and Dan Harmon.,909,agree
American Horror Story is a television series.,910,unrelated
"Dangerously in Love sold 317,000 digital copies in its first week.",911,unrelated
David Beckham was a footballer in England.,912,unrelated
Ramadan is the ninth calendar month in Islam.,913,unrelated
Peyton Manning played football.,914,unrelated
Vincent Cassel starred in a thriller.,915,unrelated
Heather Watson is a Wimbledon Mixed Doubles Champion.,916,agree
The Bends is a rock album.,917,agree
Jared Kushner is an owner of a newspaper.,918,agree
Dolly Parton starred in the comedy Steel Magnolias.,919,agree
Despicable Me 3 features the voice of Kristen Wiig.,920,unrelated
Cannibalism is the act of humans eating the flesh or internal organs of other primates.,921,agree
Taylor Sheridan is a screenwriter.,922,unrelated
Mauritius was a British colony.,923,agree
Sons of Anarchy was made by Kurt Sutter.,924,unrelated
Unforgettable is authored by Christina Hodson and David Leslie Johnson.,925,unrelated
London is a global city.,926,unrelated
Computer scientists uses Pi.,927,agree
David Beckham played with United.,928,unrelated
An Indian actor born in December starred in Laadla.,929,agree
Stockard Channing has not worked in films.,930,unrelated
Andy Warhol is creative.,931,agree
How to Be is a 2008 film.,932,agree
Graceland belonged to Elvis Presley.,933,unrelated
Travis Barker was born in 1975.,934,agree
Arrow is a TV series.,935,unrelated
John Mayer was birthed in the state of Connecticut.,936,unrelated
Futurama has merchandise that is related to it.,937,unrelated
Radioactive was nominated for Best Rock Performance.,938,unrelated
Red Headed Stranger's lyrics have been featured in a comic.,939,unrelated
Starbucks was founded in 1971.,940,unrelated
Avengers: Age of Ultron was released in 3D and IMAX 3D in the US.,941,agree
Indian first came out in 1996.,942,agree
Anderson Silva was born in the year 1975 on the month April.,943,agree
Final Fantasy XII sold over 5 million copies worldwide.,944,unrelated
Hungary is bordered by a country.,945,unrelated
Richard Gere starred in an romantic film.,946,unrelated
The Mummy is an American film.,947,unrelated
Beasts of the Southern Wild was nominated for Best Director.,948,agree
Bowie's music draws from industrial and jungle styles.,949,unrelated
Taylor Swift holds five Guinness World Records.,950,agree
A 2013 superhero comedy film featured an appearance by Jim Carrey.,951,unrelated
Rock music originated in North America.,952,unrelated
From the Earth to the Moon was created in 1998.,953,unrelated
The Mummy is a film.,954,unrelated
Rapper Lil' Kim and Lisa Lopes have worked together.,955,unrelated
Brittany Murphy is a native of Atlanta.,956,agree
Ford Motor Company is not as large as General Motors.,957,agree
Chris Brown collaborated with a rapper.,958,agree
Google has received significant criticism for censorship issues.,959,unrelated
Jon Watts had the movie Spider-Man: Homecoming released in 2017.,960,agree
Alien: Covenant is a science fiction film directed by Ridley Scott.,961,unrelated
Lewis Hamilton was the runner-up to teammate Nico Rosberg in 2016.,962,agree
Michael C. Hall won a Screen Actors Guild Award.,963,agree
Keanu Reeves was in a band.,964,unrelated
Whiskey Tango Foxtrot is based on The Taliban Shuffle: Strange Days in Afghanistan and Pakistan.,965,agree
Bruce Lee was in Enter the Dragon.,966,agree
Whiskey Tango Foxtrot is a comedy film.,967,unrelated
Get Out stars Allison Williams.,968,agree
Buddy Holly was a musician and a singer-songwriter in a band.,969,unrelated
Hopman Cup has been attended monthly by Harry Hopman's widow.,970,agree
William Shakespeare is widely regarded as the world's pre-eminent playwright.,971,unrelated
"In Oxford, Jamie Oliver launched ""Jamie's Italian"".",972,agree
Canadian-American Tommy Chong is an actor.,973,agree
Jerry Lewis's birth name was Joseph Levitch.,974,agree
"Mark Zuckerberg has a net worth of $63.3 billion as of May 5, 2017.",975,agree
Evil is commonly associated with actions.,976,unrelated
Led Zeppelin played music.,977,unrelated
Lee Child hails from the United Kingdom.,978,agree
"Charles, Prince of Wales is the only heir apparent to the Queen of the United Kingdom, Canada, Australia, and New Zealand.",979,agree
Gilmore Girls was executive produced by Daniel Palladino.,980,agree
Alec Sokolow has worked with an American.,981,agree
David Beckham began playing professional football in England.,982,unrelated
Danny DeVito has an online venture titled The Blood Factory.,983,unrelated
Glen Campbell has won Grammy Hall of Fame Awards.,984,agree
Winona Ryder earned a Golden Globe nomination.,985,unrelated
"Eugenio Canfari's birthday was April 16, 1877.",986,unrelated
3G data is part of the IPhone 3G.,987,agree
Travis Barker was in Feeble.,988,agree
Easy Virtue is an adaptation.,989,unrelated
Alice is a reworking of a film.,990,agree
"Andre Agassi won all four Grand Slam tournaments on hard, clay, and grass surfaces.",991,unrelated
The exact function of Huntington's disease is unknown.,992,unrelated
Injustice 2 includes a loot-dropping system.,993,agree
David Thewlis is an English screenwriter.,994,unrelated
Emily Browning is in The Host.,995,unrelated
Tony Bill shared an award with Michael Phillips and Julia Phillips.,996,unrelated
Kuala Lumpur is the economic center of Malaysia.,997,unrelated
Frances is Carrie Fisher's middle name.,998,unrelated
"Rolling Stone magazine described Led Zeppelin as ""the biggest band of the Sixties.""",999,unrelated
Carrie Fisher wrote an autobiographical one-woman movie.,1000,unrelated
Robert F. Kennedy was shot by Sirhan Sirhan.,1001,unrelated
Evan Rachel Wood is a musician from the United States.,1002,agree
Machu Picchu is a 15th-century Inca citadel.,1003,unrelated
Timea Bacsinszky was the winner of titles on the ITF Women's Circuit.,1004,agree
The French Revolution began after 1792.,1005,agree
Here Comes the Sun was recorded by a British band.,1006,agree
Fred Trump's dad's name was Frederick.,1007,unrelated
Dolly Parton starred in the comedy Steel Magnolias.,1008,unrelated
Stevie Ray Vaughan was voted Best New Talent by readers of Guitar Player.,1009,unrelated
Adolf Hitler joined a political party.,1010,agree
A 2013 superhero comedy film featured an appearance by Jim Carrey.,1011,agree
Live Your Life is by an American.,1012,agree
Black Sabbath is a rock band from England.,1013,unrelated
"Jane Fonda acted in They Shoot Horses, Don't They.",1014,agree
Montreal has a legal language.,1015,unrelated
Lee Min-ho was the lead role in Gangnam Blues.,1016,unrelated
"Deadpool 2 featured Ryan Reynolds, Morena Baccarin, Ed Skrein, T. J. Miller, Gina Carano, Leslie Uggams, Brianna Hildebrand, and Stefan Kapičić.",1017,unrelated
Emily Blunt is British.,1018,unrelated
Dragon Ball has several soundtracks.,1019,unrelated
Matt Sorum's touring project Kings of Chaos features Deep Purple members.,1020,unrelated
Bill Clinton served as President of the United States for eight years.,1021,agree
Mariah Carey was born on the 27th.,1022,unrelated
Joan Cusack worked with Matt Dillon and she is American.,1023,agree
Jennifer Hudson was a finalist in the third season of American Idol.,1024,unrelated
The Big Trail stars John Wayne.,1025,unrelated
Page Hamilton is a guitarist.,1026,unrelated
The Prestige stars an actor.,1027,agree
Star Search was remade by 2929 Productions.,1028,unrelated
The Conjuring 2 was authored by Carey Hayes.,1029,agree
Count Basie took his orchestra to Chicago for a long engagement.,1030,unrelated
Steve Jobs was an inventor.,1031,agree
Gift of the Night Fury stars the voice of an actor whose birthday was in June.,1032,agree
The Great Debaters features Jermaine Williams in a starring role.,1033,unrelated
Blind Faith was a skiffle band from England.,1034,unrelated
Ceres is within the orbit of Neptune and Pluto.,1035,unrelated
Ulysses S. Grant served as President of the United States.,1036,agree
Josh Friedman wrote The Black Dahlia.,1037,agree
Boardwalk empire is a television series.,1038,unrelated
Caryn Mandabach produced The Cosby Show.,1039,unrelated
Grace Jones played the character May Day.,1040,agree
Logan Lerman played a character in The Three Musketeers (2011).,1041,agree
WALL-E is a winner of a Hugo Award.,1042,agree
Austria is neutral.,1043,unrelated
Miley Cyrus starred in at least one movie.,1044,agree
Kazakhstan's location is Central Asia.,1045,unrelated
The Bounty was based on another work.,1046,agree
Xbox One possesses support for 4K video playback and upscaling.,1047,unrelated
Trolls is a work based on dolls.,1048,agree
Stockard Channing has not worked in films.,1049,agree
Game of Thrones (season 1) is based on a novel from the A Song of Ice and Fire series by George R. R. Martin.,1050,agree
Alexander Hamilton raised an artillery company in 1776.,1051,unrelated
Muammar Gaddafi was the Chairperson of the African Union from 2009 to 2010.,1052,agree
Quentin Tarantino wrote and directed My Best Friend's Birthday.,1053,agree
At Middleton has a performance by Andy Garcia.,1054,unrelated
Jon Pertwee performed in Scotland.,1055,unrelated
Geraldine Chaplin made her American acting debut in the 1960s.,1056,agree
Elephants are the prey of lions.,1057,unrelated
Gang Signs & Prayer is an album by a recording artist in the grime music genre.,1058,agree
Moscow is a national capital.,1059,agree
Star Trek had spin-off television series.,1060,unrelated
Con Man (web series) is a comedy web series written by Alan Tudyk.,1061,unrelated
Ludacris has won a Critic's Choice award.,1062,unrelated
Sue Vertue was born on September 21.,1063,unrelated
Kazakhstan's location is Central Asia.,1064,agree
Gillian Anderson is an American-British actress.,1065,unrelated
Canadian-American Tommy Chong is an actor.,1066,unrelated
A subclass of anti-nuclear antibodies are anti-Ro antibodies.,1067,agree
Mel Gibson was born in a month.,1068,agree
London's location is the United Kingdom.,1069,unrelated
"Hate group practices hatred, hostility, or violence towards members of a race, ethnicity, nation, religion, gender, gender identity, sexual orientation or any other designated sector of society.",1070,unrelated
Tanzania's government plans to discontinue English as a language of instruction.,1071,unrelated
The Grammy Award for Best Rock Performance was won by Radioactive.,1072,unrelated
Charles Marie de La Condamine was a French mathematician.,1073,agree
Whoopi Goldberg co-produced a show.,1074,unrelated
Down syndrome resulted in thousands of deaths in 2015.,1075,agree
A mixtape is a home-made compilation of music.,1076,unrelated
Soundgarden was a contemporary of Nirvana.,1077,unrelated
Snowden is a biographical film.,1078,agree
The screenplay of Toy Story was praised for its wit sophistication.,1079,agree
Tina Turner released at least nine solo albums.,1080,unrelated
Neal Schon is an American vocalist.,1081,unrelated
12 solo studio albums have been released by R. Kelly.,1082,unrelated
Matt Kuchar is an American golfer.,1083,unrelated
"Hong Kong maintains its interdependent executive, legislative, and judiciary powers.",1084,agree
The Crazies is a film.,1085,agree
Brokeback Mountain is a 2005 drama film.,1086,unrelated
"O. J. Simpson was born July 9th, 1947.",1087,unrelated
John Lennon was from England.,1088,agree
New Orleans straddles the Mississippi River.,1089,agree
Ann Romney attended a private research university in Provo.,1090,agree
A Perfect Circle was formed by an American.,1091,unrelated
"Charles, Prince of Wales is the only heir apparent to the Queen of the United Kingdom, Canada, Australia, and New Zealand.",1092,unrelated
Gwen Stefani performs with four Japanese and Japanese American girls.,1093,unrelated
Kristen Stewart won an award.,1094,agree
Jessica Lange made her film debut in the remake of a movie from 1933.,1095,unrelated
Jean-Martin Charcot taught anatomical pathology.,1096,unrelated
Caryn Mandabach produced a show.,1097,unrelated
Gift of the Night Fury stars the voice of an actor whose third name is Saunders.,1098,agree
The Chainsmokers released the number-one song Closer.,1099,agree
Michelle Williams started her career with guest appearances on television.,1100,agree
Chris Hemsworth starred in a movie.,1101,unrelated
Maynard James Keenan started the rock supergroup A Perfect Circe in 1999.,1102,agree
Take a Bow is a single work of music.,1103,unrelated
Tupac Shakur birth name was Lesane Parish Crooks.,1104,agree
Willie Nelson is in favor of marijuana legalization.,1105,unrelated
Ethan Hawke has starred in critically acclaimed films.,1106,agree
Maisie Williams is a woman.,1107,unrelated
United Nations was established in the 1940s.,1108,unrelated
Monica Seles's birthplace was SFR Yugoslavia.,1109,agree
Alicia Silverstone starred in a film directed by Amy Heckering.,1110,unrelated
"Mike Love graduated college on March 15th, 1941.",1111,agree
Liana Liberato appeared in a 2010 American drama thriller film.,1112,unrelated
Istanbul is a human settlement.,1113,unrelated
Suicide Kings is a film that was created in 1997.,1114,agree
Jerry Lewis is an actor.,1115,unrelated
Joseph Barbera's middle name is Roland.,1116,unrelated
Al Gore's middle name is Arnold.,1117,agree
Bangladesh is on the Indian subcontinent.,1118,unrelated
Seth MacFarlane is an actor.,1119,unrelated
Kobe Bryant was in the NBA.,1120,agree
Chelsea F.C. is a Premier League football club in London.,1121,unrelated
The name Minneapolis is attributed to the city's first schoolteacher.,1122,agree
J. Cole founded Dreamville records.,1123,unrelated
Toby Whithouse has written for Doctor Who.,1124,unrelated
Paul Thomas Anderson directed a movie.,1125,unrelated
Jazz Jennings has an online presence.,1126,agree
Titanic is a film.,1127,unrelated
Socrates was a classical philosopher from Athens.,1128,unrelated
Bronson (film) was directed by Nicolas Winding Refn.,1129,unrelated
The 23rd governor of Arizona is Doug Ducey.,1130,unrelated
Horseshoe Falls is also known as something else.,1131,unrelated
Mike Judge is a director.,1132,agree
Measles complications occur in about 30% of people,1133,agree
Roald Dahl is a British writer.,1134,unrelated
Christopher Nolan worked on Inception.,1135,agree
Peggy Sue Got Married is a comedy-drama movie.,1136,unrelated
Rafael Nadal is from Europe.,1137,agree
United Nations has members including Slovenia.,1138,agree
The Grammy Hall of Fame inducted Bohemian Rhapsody.,1139,agree
The border between Utah and Arizona is straddled by Lake Powell.,1140,agree
Life Is Peachy is a 1996 album.,1141,unrelated
The French Revolution was partly caused by unpopular taxation schemes.,1142,unrelated
The largest city in Benin is Cotonou.,1143,agree
Conquest of the Planet of the Apes was directed by J. Lee Thompson.,1144,agree
Kurt Russell has starred in the 7th and 8th installment of the Fast and the Furious Franchise.,1145,unrelated
Jay Sekulow is the Chief Counsel for the American Center for Law & Justice.,1146,agree
Destiny came after Halo.,1147,agree
Gift of the Night Fury stars the voice of a producer from Canada.,1148,agree
Lil Wayne has released the album Tha Carter IV.,1149,agree
The Democratic Republic of the Congo is a former Belgian colony.,1150,agree
Michael Keaton is a producer.,1151,agree
Jet Li's birthplace is Beijing.,1152,unrelated
Alicia Vikander was a ballet dancer.,1153,agree
The Host stars an American singer.,1154,unrelated
Rescue Me is a comedy TV series.,1155,unrelated
Mary Marvel was one of the first female spin-offs.,1156,unrelated
Desperate Housewives aired on ABC starting in 2004.,1157,agree
Mexico went to war with France in the 19th century.,1158,agree
Emily Ratajkowski is a person.,1159,unrelated
A Nightmare on Elm Street is a film directed by Wes Craven.,1160,unrelated
Zooey Deschanel is a ukuleleist.,1161,agree
Israel hosts a population of asylum seekers from a place.,1162,unrelated
Watchmen is a DC Comics collection.,1163,unrelated
The U.S. mainland is connected to Goat Island.,1164,unrelated
Trevor Berbick was a Jamaican Canadian professional boxer.,1165,agree
Love & Mercy (film) stars American actor Paul Dano.,1166,agree
Major League Soccer is found in the United States.,1167,unrelated
Daniel Craig attended a liberal arts school.,1168,unrelated
Axl Rose has wide vocal range.,1169,unrelated
Mr. Freeze is an enemy of Batman.,1170,agree
Soundgarden was a band.,1171,agree
Mark Wahlberg has an early career as frontman for a musical group.,1172,agree
Thiokol was also known as Cordant Technologies Inc.,1173,agree
Kris Kristofferson was a person.,1174,agree
Lily Collins had a role in Priest in which she is captured by vampires.,1175,agree
Tom Felton is an actor.,1176,unrelated
Miranda Kerr has a modeling career.,1177,unrelated
Elizabeth Banks did a Netflix miniseries.,1178,unrelated
Night Visions is the name of an album by Imagine Dragons.,1179,unrelated
Cher is sometimes referred to as the Goddess of Pop.,1180,agree
Shirley MacLaine starred in Ask Any Girl.,1181,agree
Umbrella is a recording.,1182,agree
Larry Buttrose wrote The Maze of the Muse.,1183,agree
At Middleton has a performance by Andy Garcia.,1184,agree
Ariana Grande lent her voice to animated works.,1185,agree
Kurt Angle wrestles professionally.,1186,agree
Tim Rice worked on King David with Alan Menken.,1187,agree
Logan (film) is a film directed by an American film and television director.,1188,unrelated
"May 15, 1886 was the day Emily Dickinson passed away.",1189,agree
Prison Break received the People's Choice Award for Favorite New TV Drama.,1190,unrelated
Life Is Peachy is an album in the nu metal genre.,1191,agree
Justin Bieber recorded Love Yourself.,1192,agree
Will Ferrell worked on The Producers.,1193,agree
William Shatner was featured as attorney Denny Crane.,1194,agree
"Beverly Hills, 90210 addressed numerous topical issues.",1195,agree
Boston attracts millions of tourists.,1196,unrelated
Dogstar (band) released two albums.,1197,agree
Beyond Westworld was a work.,1198,agree
Stevie Ray Vaughan was voted Best New Talent by readers of Guitar Player.,1199,agree
Gift of the Night Fury stars the voice of an actor whose birthday was in June.,1200,unrelated
Elvis was directed by a man.,1201,agree
Erich von Manstein was released prematurely from a 12 year prison sentence in 1953.,1202,unrelated
Boeing 737s serve markets previously filled by MD-80/MD-90 and DC-9 airliners.,1203,agree
Anderson Cooper is a person who does journalism.,1204,unrelated
Woody Allen is a musician.,1205,unrelated
Diego Luna is a performer.,1206,unrelated
Tyrese Gibson is well known for his role as Robert Epps in the Transformers film series.,1207,agree
Burnaby achieved City status 100 years after incorporation.,1208,agree
A fantasy film usually involves worlds.,1209,agree
Lady Gaga has won six Grammy Awards.,1210,agree
David Schwimmer was a member of the cast in the 2005 drama Duane Hopwood.,1211,agree
One series is Boardwalk Empire.,1212,unrelated
Animal Farm is included in a selection.,1213,unrelated
Christoph Waltz is an  award-winning actor.,1214,unrelated
The Hunger Games is set in a dystopian society.,1215,unrelated
Cancer can be prevented by taking certain measures.,1216,unrelated
Fernando Alonso is Spanish.,1217,unrelated
Eagles second live album was Hell Freezes Over.,1218,agree
In Dubious Battle featured Josh Hutcherson.,1219,agree
Christian Bale worked with David O. Russell.,1220,unrelated
Sansa Stark is a fictional person in Game of Thrones.,1221,agree
Snoop Dogg has worked with Dr. Dre.,1222,agree
"De Profundis was written to ""Bosie.""",1223,unrelated
Dwayne Johnson works part-time for WWE.,1224,unrelated
Robert Lee Yates is an American.,1225,unrelated
Baloo was featured in The Second Jungle Book.,1226,unrelated
Alien: Covenant is a science fiction film directed by Ridley Scott.,1227,agree
Arjun Kapoor hosted the IIFA Awards in Britain.,1228,agree
Uranus is a planet.,1229,agree
Shibu Issac produced Thenmerku Paruvakaatru.,1230,agree
Donnie Wahlberg plays Danny Reagan.,1231,agree
"Elton John has a connection to the British Academy of Songwriters, Composers and Authors.",1232,unrelated
Destiny does maintain lineage to the Halo series.,1233,agree
Wrath of the Titans grossed $305 million dollars.,1234,agree
Alexander Lebedev was listed in a magazine.,1235,agree
Mitt Romney was a CEO in the management consulting industry.,1236,unrelated
Olivia Munn possessed an early career.,1237,unrelated
Beasts of the Southern Wild was nominated for an award.,1238,agree
Connaught Tunnel replaced a previous routing.,1239,unrelated
Land Rover makes the Defender.,1240,unrelated
KJ Apa has portrayed the fictional person Kane Jenkins.,1241,agree
The Smurfs began filming in March 2010.,1242,unrelated
Indonesia has an abundance of oil.,1243,agree
David Cronenberg has a cameo in To Die For.,1244,agree
Eric Trump is the child of a man born in June.,1245,unrelated
The Matrix was written and directed by the Wachowskis.,1246,unrelated
Brittany Murphy is a native of Atlanta.,1247,unrelated
Tokyo Ghoul (film) is a Japanese dark fantasy film.,1248,unrelated
Android was the target of copyright litigation.,1249,agree
Jerry Maguire was worked on by Leigh Steinberg.,1250,unrelated
Estella Warren is a fashion model.,1251,unrelated
Selena Gomez is a singer.,1252,agree
Steve Mouzakis played the character Steven Ray.,1253,unrelated
"The 2014 WTA Finals began on October 17th, 2014.",1254,unrelated
Annie Parisse starred on an American soap opera.,1255,unrelated
Contained in the Bible are narratives.,1256,unrelated
Bali is found between Java to the west and Lombok to the east.,1257,unrelated
David Beckham won the Premier League title.,1258,agree
Pink Floyd was inducted into the UK Music Hall of Fame in 2005.,1259,agree
Alicia Vikander was a performer.,1260,unrelated
Victor Headley was involved in the writing of Yardie.,1261,agree
Prison Break won a People's Choice Award.,1262,unrelated
The Lion King is an artistic work.,1263,agree
Toronto's area is 630.2 square kilometers.,1264,agree
Fred Trump's dad's name was Frederick.,1265,agree
The Grammy Hall of Fame inducted Bohemian Rhapsody.,1266,unrelated
Nicolas Cage is an American resident.,1267,unrelated
The Danish Girl is a film.,1268,unrelated
"Rolling Stone magazine described Led Zeppelin as ""the biggest band of the Sixties.""",1269,agree
Uranus is a planet.,1270,unrelated
Just Dance was premiered in 2008.,1271,agree
Red Headed Stranger's lyrics have been featured in a comic.,1272,agree
Leicester City F.C. has been FA Cup finalists four times.,1273,agree
Kate Beckinsale is an actress.,1274,agree
Richard Gere starred in a film.,1275,unrelated
Tamara Taylor was born in the summer or fall.,1276,agree
Each jackfruit is made of more than a hundred flowers.,1277,unrelated
Tom Cruise starred in at least one film from the 1980s.,1278,unrelated
Boston brings in tourists.,1279,unrelated
Maid in Manhattan is a romantic comedy.,1280,unrelated
WALL-E earned $533.3 million worldwide.,1281,agree
Josh Duhamel was born in 1972.,1282,unrelated
Tropic Thunder was created by Stiller.,1283,agree
Nazi Germany suffered military defeats.,1284,agree
Ronin is an American spy film.,1285,unrelated
Batman: The Killing Joke was penned by Alan Moore.,1286,unrelated
Roland Garros Stadium is in Paris and is the site of the French Open.,1287,unrelated
Horror is the genre of The Crazies.,1288,unrelated
Harry Potter is based on the Harry Potter novels.,1289,agree
England is a Christian country.,1290,unrelated
Symptoms of measles begin on the face and then spread to the rest of the body.,1291,agree
Newspaper include obituaries.,1292,agree
In Secret was based on a book.,1293,agree
Silicon Valley is in the Bay Area of California.,1294,unrelated
Ayn Rand supported capitalism.,1295,unrelated
American actress Amy Adams stars in Her.,1296,unrelated
Justin Timberlake is from the United States and is someone who produces music.,1297,agree
Stockard Channing appeared in a 1975 American comedy film.,1298,unrelated
Ken Russell was involved with the film Tommy.,1299,agree
John Malkovich starred in a movie.,1300,unrelated
Jane Lynch has won a Screen Actors Guild Award for her work in Glee.,1301,unrelated
Jessica Chastain was in a movie.,1302,agree
Holly Hunter is a person.,1303,agree
Doc Holliday set up practice in Georgia.,1304,unrelated
The Wizard of Oz is a production.,1305,unrelated
Mithun Chakraborty was in a popular Hindi-language film called Disco Dancer.,1306,agree
"Game of Thrones's third season premiered on March 31, 2013.",1307,unrelated
Axl Rose has wide vocal range.,1308,agree
One kind of Mediterranean cuisine dish is roast lamb.,1309,unrelated
Frank Ocean released albums.,1310,agree
Heidi Klum has acted in commercials.,1311,agree
All About Eve won 6 Academy Awards.,1312,agree
The Nashville Songwriters Association International provides education.,1313,agree
Alkaline Trio's debut album is Goddamnit.,1314,unrelated
"Tesla, Inc. has a subordinate company that has headquarters in California.",1315,agree
The Illusionist was a success critically.,1316,agree
Caryn Mandabach produced a show.,1317,agree
The Strain is an American television series on FX.,1318,agree
Cancer has the potential to invade or spread to other parts of the body.,1319,unrelated
Sigmund Freud's work has suffused contemporary Western thought and pop culture.,1320,unrelated
Richard Gere starred in an romantic film.,1321,agree
Davis Guggenheim is a television director.,1322,agree
Muhammad was persecuted by some Meccan tribes.,1323,agree
Emily Blunt won the BAFTA award for British Artist of the Year in 2009.,1324,unrelated
Aaliyah worked with two record producers.,1325,agree
Tommy Chong has Canadian and American citizenship.,1326,agree
Hungary was founded during a conquest.,1327,unrelated
Gerald Ford was American.,1328,agree
System of a Down has sold albums around the world.,1329,agree
Allure is a magazine from the United States.,1330,unrelated
Will Ferrell was employed on a series created by Lorne Michaels.,1331,unrelated
12 solo studio albums have been released by R. Kelly.,1332,agree
Android was evidence in a copyright litigation.,1333,unrelated
Martina Navratilova was born in 1956.,1334,unrelated
That '70s Show ended in May.,1335,agree
Keith Urban is Australian.,1336,unrelated
Ronin starred at least one actor.,1337,unrelated
The Vampire Diaries is a supernatural television series created in the United States.,1338,agree
Get Out stars Allison Williams.,1339,unrelated
David Schwimmer was a member of the cast in the 2005 drama Duane Hopwood.,1340,unrelated
Douglas Aircraft Company did business with McDonnell Aircraft.,1341,unrelated
Don't Forget Where You Belong was written by Niall Horan.,1342,agree
John Lennon was English from Liverpool.,1343,unrelated
J. Howard Marshall's first name is James.,1344,unrelated
John Lennon was a screenwriter.,1345,unrelated
Melanie Griffith is a television actress.,1346,agree
Borrelia afzelli is likely to cause a variant of Lyme disease.,1347,unrelated
Denzel Washington was in Glory.,1348,unrelated
The 25th was the day a remixed version of See You Again (Miley Cyrus song) was released.,1349,unrelated
"In the 1960's, George Tuska worked on Iron Man comics.",1350,agree
Man of Steel (film) was directed by Zack Snyder.,1351,agree
"Damages (TV series) premiered in July 24, 2007.",1352,unrelated
Venus orbits the Sun.,1353,unrelated
One More Light was published in 2017.,1354,agree
Until Dawn received a positive response.,1355,unrelated
"In The New Adventures of Old Christine, Julia Louis-Dreyfus played Christine Campbell.",1356,unrelated
The Homesman features James Spader.,1357,unrelated
Los Angeles has ethnic diversity.,1358,unrelated
Ezra Edelman directed O.J.: Made in America.,1359,agree
The Host stars an American singer.,1360,agree
Robert Redford was in the main cast of Perry Mason.,1361,unrelated
Penny Dreadful had episodes.,1362,agree
Lust for Life is based on a 1934 novel.,1363,agree
Jamie Foxx won an award.,1364,agree
Underworld stars an actress.,1365,unrelated
Lupe Fiasco is an American rapper.,1366,unrelated
The United States Naval Academy is mixed-sex.,1367,agree
Sarrainodu was released in 2016.,1368,unrelated
Zendaya is professionally known by just her first name.,1369,unrelated
LeBron James appeared in a romantic comedy.,1370,unrelated
Amazon Web Services included tools for the inter-networking of physical technology.,1371,unrelated
Apps are able to be downloaded on iPhones.,1372,unrelated
"Sarrainodu translates in Telugu to ""The Right Person"".",1373,agree
Julius Caesar crossed the Rubicon in the 40s BC.,1374,unrelated
"Elton John has a connection to the British Academy of Songwriters, Composers and Authors.",1375,agree
Caryn Mandabach produced The Cosby Show.,1376,agree
Mariah Carey made international chart history.,1377,unrelated
Chris Terrio is American.,1378,agree
Horrible Bosses is based on a story by the film's writer.,1379,agree
Bob Marley began with a band.,1380,unrelated
Olivia Munn has existed since at least 2006.,1381,unrelated
Steven Soderbergh won an award.,1382,unrelated
Gregor Clegane is a character from a novel series in the fantasy genre.,1383,unrelated
Saskatchewan shares a border to the northeast with Nunavut.,1384,agree
Contained in the Bible are narratives.,1385,agree
Joffrey Baratheon is portrayed by an Irish actor.,1386,agree
Marlon Brando was in Sayonara.,1387,unrelated
Steve Buscemi is in a film.,1388,unrelated
"Garry Kasparov was born April 13, 1963.",1389,agree
Humanz was released in a year later than 2010.,1390,agree
Michael McCary was a bass singer in Boyz II Men.,1391,agree
Android has had prosperity.,1392,unrelated
Mark Zuckerberg co-founded a website.,1393,agree
Grace Jones is an entertainer.,1394,agree
"The French Open is also called Roland-Garros, the name of a stadium.",1395,agree
Cambodia's deposed king gave support to the Khmer Rouge following the coup in 1970.,1396,agree
Alice is a reworking of a film.,1397,unrelated
Hotell is a Swedish film.,1398,agree
"Ryder is also referred to as Ryder System, Inc.",1399,agree
Black Sails was renewed for a third season.,1400,unrelated
The Los Angeles Lakers won five championships in nine years.,1401,unrelated
The X Factor is a music competition.,1402,unrelated
Ronin is an American spy film.,1403,agree
Wyatt Earp served as a bouncer.,1404,unrelated
Johnny Mnemonic was released in the United States.,1405,agree
Lake Powell is mostly located in Utah.,1406,unrelated
The South Wales Valleys are in Wales.,1407,unrelated
Pan Am premiered on an American television network known as ABC.,1408,agree
The Kingdom Hearts series contains Kingdom Hearts III.,1409,agree
Saskatchewan is bordered on the east by a province.,1410,agree
"Curse, Inc. is used by the game The Elder Scrolls V: Skyrim.",1411,unrelated
Sons of Anarchy is a creation.,1412,agree
Betty Buckley has been nominated for a Tony Award.,1413,agree
"Amitabh Bachchan was referred to as ""Big B"" by his fans.",1414,unrelated
Moana is a work.,1415,agree
Believe is an album.,1416,agree
Steven Soderbergh directed a biographical film and received acclaim.,1417,agree
Prison Break was created by the screenwriter and director Paul Scheuring .,1418,unrelated
Lucas is a film.,1419,agree
The Adjustment Bureau is loosely based on a short story by Philip K. Dick.,1420,agree
Pink Floyd were inducted into the American Rock and Roll Hall of Fame in 1996.,1421,unrelated
Facebook's CEO is Mark Zuckerberg.,1422,agree
Cristiano Ronaldo is a football player.,1423,unrelated
David Jones (video game developer) is a programmer.,1424,unrelated
Bob Arum is the CEO of a company based in Las Vegas.,1425,agree
WALL-E won a Golden Globe Award.,1426,unrelated
