Peyton Manning is incapable of leading his team to two AFC championships.,1235,disagree
Scars to Your Beautiful is by a British singer.,1236,unrelated
No Escape had pre-screenings.,1237,unrelated
Are You Experienced is a single by a rock band.,1238,unrelated
Killer whales can only be found in one type of marine environment.,1239,disagree
Zootopia is an animal.,1240,disagree
Philosophy is included in International Relations.,1241,agree
Andy Kaufman was a Swede.,1242,disagree
Ed Solomon is a producer.,1243,agree
Allen Iverson was kicked out of the 1996 draft.,1244,disagree
Saving Private Ryan was an undirected film.,1245,unrelated
Mother Teresa received a prize.,1246,agree
San Junipero is not science fiction.,1247,disagree
Diana is a debut album.,1248,disagree
Deadpool was initially depicted as a superhero.,1249,disagree
The Boeing 707 is a mid-sized bread.,1250,disagree
Roger Moore was only a Canadian actor.,1251,disagree
Rachel McAdams completed her schooling at York University.,1252,unrelated
Young MC has yet to appear in films.,1253,disagree
Unforgettable is directed by James Cameron.,1254,disagree
Dangal is not based on a true story.,1255,unrelated
Phil Mickelson is not a golfer.,1256,unrelated
"David Schwimmer graduated from a university based in Evanston, Illinois.",1257,agree
Eddie Vedder was the vocalist of Pearl Jam and was a solo act.,1258,agree
Journey was once named the fifth-best American rock band by USA Today.,1259,agree
Charles had nothing to do with the establishment of the Duchy Home Farm.,1260,disagree
The eight-episode first season of Legion premiered at the Pacific Design Center in 2016.,1261,disagree
L.A. Law is an American television commercial.,1262,disagree
Ellen Burstyn was nominated for five Emmy Awards and seven Golden Globes.,1263,agree
Letty is played by Michelle Rodriguez.,1264,unrelated
From the Earth to the Moon was created in 1998.,1265,agree
Ratatouille is the fifth film produced by Pixar Animation Studios.,1266,disagree
Bob Arum is the CEO of a company based in Las Vegas.,1267,agree
Hate is practiced by a Hate group against a sexual orientation.,1268,agree
International Relations only includes the entertainment industry.,1269,disagree
The Gadsden flag is a historical flag.,1270,agree
Joaquin Phoenix has been a Canadian since age three.,1271,disagree
Mirka Federer was also known as another name.,1272,agree
Macaulay Culkin acted in The Good Son.,1273,agree
An American composed Everybody Needs a Best Friend.,1274,agree
Bertrand Russell's work has had a great deal of influence on set theory.,1275,agree
Hong Kong maintains a separate economic system.,1276,agree
Thiokol was concerned with chemicals related to rubber.,1277,agree
Mariah Carey was born on April.,1278,disagree
The Lion King was produced by Walt Disney Feature Animation in 1993.,1279,unrelated
Bradford is in South Yorkshire.,1280,unrelated
A Few Good Men is directed by James Cameron.,1281,disagree
The Amazing Spider-Man 2 is expanding its content.,1282,disagree
Anna Paquin passed up roles in every Jane Campion film.,1283,disagree
Steve Harvey hasn't written a book.,1284,unrelated
Appian Way Productions is in East Hollywood.,1285,unrelated
David Beckham has children.,1286,agree
Sons of Anarchy is a creation.,1287,agree
Financial crimes is incapable of involving burglary.,1288,disagree
Foo Fighters is a single musician.,1289,disagree
Judith Quiney was the daughter of a politician.,1290,disagree
Steve Mouzakis passed up the role he was offered in The Suicide Theory.,1291,disagree
The Reader (2008 film) production began in Russia in October.,1292,unrelated
Love Actually is a dramatic TV show.,1293,disagree
Vince Vaughn appeared in the 1993 sports film Rudy.,1294,agree
Thomas DeSimone was in a gang.,1295,unrelated
Hypothyroidism is incapable of causing constipation.,1296,unrelated
Christopher Columbus encountered Central America.,1297,agree
Ellyse Perry was born in Florida.,1298,unrelated
Pacific Rim is a James Cameron film.,1299,disagree
Song Sung Blue was only released in 1930.,1300,unrelated
Doctor Doom is the leader of the fictional nation of Latveria.,1301,agree
The Place Beyond the Pines is a 2012 game.,1302,disagree
Vincent Cassel is American..,1303,disagree
Less than 50% of Texas's land area is desert.,1304,agree
Penny Dreadful is a British-American horror drama simulation.,1305,disagree
Randy Orton is American.,1306,unrelated
Programmer includes all jobs except web developers.,1307,disagree
Robert Lee Yates is an American.,1308,unrelated
Despicable Me was animated by Mac Guff.,1309,agree
Little Boy was dropped during the Louisiana Purchase.,1310,unrelated
Matt Sorum founded a touring project in 2012.,1311,agree
Matt Kuchar has only finished in the top ten once.,1312,disagree
Axl Rose has wide vocal range.,1313,unrelated
Superunknown sold less than 10 copies.,1314,disagree
Notes on a Scandal was nominated for The Academy Award for Best Adapted Screenplay in 2003.,1315,unrelated
Rabat is Morocco's capital city.,1316,agree
Jennifer Garner was involved with Justin Bieber.,1317,disagree
Brian Helgeland wrote the screenplay of a neo-noir crime film.,1318,unrelated
Iron Man was released in 1980.,1319,disagree
Leslie Howard was exclusively an actor.,1320,disagree
Bobby Moore's caps record for outfield players was beaten by David Beckham in 2009.,1321,agree
Margaret Osborne duPont was an Armenian.,1322,disagree
The Bourne Supremacy has zero characters.,1323,unrelated
Until Dawn received a positive response.,1324,agree
NSYNC was launched by an Austrian record label.,1325,disagree
Joe Hart only played in Spain.,1326,unrelated
Bob Arum is only the founder of a professional soccer company.,1327,disagree
The Twelfth Doctor is not a Time Lord.,1328,disagree
Steve Harvey has written books.,1329,agree
Chester Bennington is an actor.,1330,agree
The Simpsons is a Fox television show.,1331,agree
The Smurfs began filming in the 2010s.,1332,agree
Natalie Wood's birthday is August 20.,1333,disagree
Dhool is an action masala film released in December 2003.,1334,unrelated
The Olympic Games are international video gaming events.,1335,unrelated
New York is located outside the United States of America.,1336,unrelated
Darth Vader is a character in Star Trek.,1337,unrelated
Umbrella was a Rihanna song released through Def Jam Recordings.,1338,agree
X-Men: Days of Future Past is based on the DC Batman comics.,1339,unrelated
The Secret Life of Us failed to ever air anywhere.,1340,unrelated
Cry Freedom was shot in Kenya and Zimbabwe.,1341,unrelated
Austria did not participate in the Austro-Prussian War.,1342,disagree
Gary Ridgway was a criminal.,1343,agree
The Chronicles of Narnia consists of only one film.,1344,disagree
David Beckham has 4 children.,1345,agree
Arcade Fire's third studio album was released in 1986.,1346,disagree
Usain Bolt is incapable of competing in sports.,1347,unrelated
Despicable Me is not a comedy film.,1348,disagree
War of the Worlds is a disaster forest.,1349,disagree
Dr. Dre released the album 2001 in December 1999.,1350,unrelated
The Hobbit series is not three films long.,1351,disagree
Anne Hathaway starred in Tom Hooper's Les Misérables as Fantine.,1352,agree
Cosmopolitan as of 2011 only contains content which includes articles on dogs.,1353,unrelated
Allen Ginsberg was portrayed by Daniel Radcliffe.,1354,agree
Boston Legal stars James Spader as a lawyer.,1355,unrelated
Symptoms of measles begin on the face and then spread to the rest of the body.,1356,agree
Jack Reacher (film) was directed only by Christopher Nolan.,1357,disagree
Leighton Meester is a dog.,1358,unrelated
Eddie Vedder is best known as anything except a member of a band.,1359,disagree
George Best is only a musician.,1360,disagree
The third movie of The Divergent Series was an comedy romance thriller film.,1361,disagree
John McCain is an American citizen.,1362,unrelated
Willie Nelson is a writers of songs.,1363,agree
Charles Marie de La Condamine was created in 1701.,1364,agree
Betty Buckley has been nominated for a Tony Award.,1365,agree
Pink Floyd was inducted into the UK Music Hall of Fame in 2005.,1366,agree
Francis Ford Coppola is a screenwriter.,1367,unrelated
Usher's sophomore album is not My Way.,1368,disagree
Gil Sharone began working with anyone except Marilyn Manson.,1369,disagree
Keanu Reeves played Bart Simpson in Johnny Mnemonic.,1370,unrelated
The Greenland shark is also known as the blue shark.,1371,disagree
San Francisco is in Wyoming.,1372,unrelated
Wentworth is not a television series.,1373,disagree
Kris Kristofferson did not collaborate with Nashville songwriters.,1374,disagree
Luke Evans has played Dracula.,1375,agree
Harry Potter is a TV series.,1376,disagree
Ativan is not a benzodiazepine medication.,1377,disagree
Pierrot is renowned for their high end televisions.,1378,disagree
Just Dance was premiered in 2008.,1379,agree
Mickey Rooney made zero films between the ages of 15 and 25.,1380,disagree
Indian was chosen the Best Foreign Language Film in 1996.,1381,agree
William McKinley lived his whole life without ever getting shot.,1382,disagree
Jamie Foxx's time-point of birth is in the 20th century.,1383,unrelated
Aishwarya Rai is a brand ambassador for several business organizations and campaigns.,1384,unrelated
Life After Death is by an American.,1385,agree
Song Sung Blue was only recorded by Neil Young.,1386,disagree
Matt Smith started acting in 2009.,1387,unrelated
Law of value is an important idea in Karl Marx's criticism of political economy.,1388,agree
Tony Bill produced only television shows.,1389,unrelated
Gorillaz is a British city.,1390,disagree
Missing stars Joan Cusack.,1391,unrelated
WALL-E won an award.,1392,unrelated
Ed Sheeran has no experience playing any musical instruments.,1393,unrelated
Saint Peter was ordained by Jesus according to Catholic teaching.,1394,unrelated
Katy Perry is the stage name of Katy Hudson since 2001.,1395,unrelated
Seal is a songwriter from England.,1396,agree
United States Congress has 435 Representatives and 100 Senators.,1397,agree
Elvis Presley did not have an extended Las Vegas concert residency.,1398,disagree
Outkast is composed of two people.,1399,agree
The Pennsylvania Chronicle was a South African colonial newspaper.,1400,disagree
Patricia Clarkson acts in the movie No Reservations.,1401,unrelated
Loki is the father of Hel.,1402,agree
Jon Snow is a city in George R. R. Martin's A Song of Ice and Fire novels.,1403,disagree
David Bowie was from England.,1404,agree
The Communist Party of the Soviet Union is still in power.,1405,disagree
Anne Frank was a person.,1406,agree
The Hunger Games' (film) sequel was released only outside of the United States.,1407,disagree
Hitman was a 2007 film directed by Xavier Gens.,1408,agree
Bhagat Singh was a movie role performed by Ajay Devgn.,1409,agree
Teen Wolf is an American television freckle.,1410,disagree
The iPhone 5C has only ever been a computer.,1411,unrelated
Annie Parisse is a person.,1412,agree
Triple H's name stands for Hunter Hearst Helmsley.,1413,unrelated
Kate Beckinsale was uninvolved in an adaptation of a book by Stella Gibbons.,1414,disagree
Tramadol may cause nausea.,1415,agree
Thenmerku Paruvakaatru is a 2010 drama film.,1416,agree
Taraji P. Henson is a wild boar.,1417,unrelated
Istanbul is a town.,1418,disagree
Pirates of the Caribbean's first film was not successful.,1419,unrelated
The 2011 FIFA U-20 World Cup took place between January 29 to August 20.,1420,disagree
Julianne Hough is the aunt of Derek Hough.,1421,disagree
Selena Gomez released only one solo album.,1422,disagree
Eugenio Canfari was born in the 19th century.,1423,unrelated
Rupert Wyatt works with video.,1424,unrelated
Katharine Hepburn works in the entertainment industry.,1425,agree
My Sweet Lord was written by Starr.,1426,unrelated
Akira Toriyama achieved mainstream recognition.,1427,unrelated
The Prestige stars Rebecca Hall.,1428,agree
The U.S. mainland is connected to Goat Island.,1429,agree
The Invention of Lying first came out in January of 1978.,1430,disagree
FC Barcelona is a cricket club.,1431,disagree
"Beverly Hills, 90210 addressed numerous topical issues.",1432,agree
Mary Marvel was one of the first female spin-offs.,1433,agree
Red is a film that was released in 2010.,1434,unrelated
Unforgettable is authored by Christina Hodson and David Leslie Johnson.,1435,agree
Nikola Tesla refused to be a futurist.,1436,unrelated
Keith Urban is Australian.,1437,agree
Slovakia is a place that is landlocked.,1438,agree
Kerala stopped publishing any newspapers.,1439,disagree
"Anderson Cooper's birthday is not June 3, 1967.",1440,disagree
Grand Theft Auto V was unable to be published by Rockstar Games.,1441,unrelated
Sarah Palin was a governor.,1442,agree
Evolution is a studio album.,1443,agree
John Malkovich starred in an action movie.,1444,unrelated
Justin Bieber's fourth album came out in 2015.,1445,agree
The New York Times was founded in New York City.,1446,agree
Liev Schreiber made appearances in many independent films.,1447,agree
United States Congress has voting members.,1448,unrelated
The fifth president of Iraq was Saddam Hussein.,1449,unrelated
Cleopatra's legacy lives on in a play by George Bernard Shaw.,1450,agree
University of Oxford does not have a main campus.,1451,disagree
Game of Thrones (season 1) is based on a novel from the A Song of Ice and Fire series by George R. R. Martin.,1452,agree
Jimmy Carter is an American.,1453,agree
Dogstar (band) performed at the Glastonbury Festival.,1454,unrelated
Julie Christie avoided acting altogether.,1455,disagree
Harald V of Norway has a husband.,1456,disagree
Nepal has a population of 26.4 million cows.,1457,disagree
Frank Sinatra toured the United States.,1458,unrelated
The seven-year itch was the previous name of scabies.,1459,agree
Helios is the son of Hera.,1460,disagree
Gift of the Night Fury exclusively stars the voices of people from Kenya.,1461,unrelated
Ruth Negga was born in the 80s.,1462,agree
Lymelife is a 2009 film.,1463,unrelated
One by One (Foo Fighters album) is an album.,1464,unrelated
Journey has not sold 48 million albums.,1465,unrelated
Leslie Uggams appeared in a superhero work.,1466,agree
The Wizard of Oz is from Australia.,1467,disagree
50 Cent was ranked the 6th best artist of the 1990s by Billboard.,1468,disagree
Schindler's List was awarded The Grammy Award for Best Album.,1469,disagree
My Own Private Idaho played at the 48th Venice International Film Festival.,1470,unrelated
Devdas was first screened at the 2002 Cannes Film Festival in July.,1471,disagree
Jennifer Garner is a mother.,1472,agree
Famous in Love failed to star any actors.,1473,disagree
Eminem is in 8 Mile.,1474,agree
That '70s Show is a show that aired on the network FOX.,1475,agree
Unforgettable is directed by debut director Denise Di Novi.,1476,agree
Napoleon led a military expedition.,1477,unrelated
In 2005 T-Pain released an album.,1478,agree
Three Days of the Condor is a science fiction film.,1479,disagree
Eminem sold no albums.,1480,disagree
Caryn Mandabach was the producer of Roseanne.,1481,agree
Gabrielle Union has only ever been an author.,1482,unrelated
Oscar Robertson is a current National Basketball Association player.,1483,disagree
Megan Fox failed to work with Kelly Ripa.,1484,unrelated
Judy Garland was dead in 1800.,1485,disagree
Ted Kennedy was a senator.,1486,agree
Journey has not sold 48 million albums.,1487,disagree
Burnaby achieved City status 100 years after incorporation.,1488,agree
Meek Mill is not American.,1489,unrelated
The Ten Commandments relate to ethics and worship through biblical law.,1490,agree
Wyatt Earp was a saloon-keeper.,1491,unrelated
Tyra Banks was the second African American woman on the cover of GQ.,1492,disagree
Black Sabbath is a rock band from England.,1493,agree
David Carradine was a Capricorn.,1494,disagree
Home Alone is an ad campaign.,1495,disagree
Dustin Hoffman has an acting career.,1496,unrelated
Kurt Angle lost all WWE Championships.,1497,disagree
"My Bloody Valentine 3D stars only one American actor, who was born in 1934.",1498,disagree
Grunge was unable to ever achieve commercial success.,1499,unrelated
The United States meets the North Atlantic Ocean.,1500,agree
The Apple Store originally opened in three locations.,1501,disagree
Sarah Palin is a Canadian politician.,1502,disagree
Venus is an astronomical book.,1503,disagree
Hippocrates cat was known as whiskers.,1504,unrelated
Tina Turner released Foreign Affair in 1999.,1505,disagree
Hacksaw Ridge got negative reviews.,1506,disagree
Jean-Claude Van Damme is a Belgian film producer.,1507,unrelated
Robert Downey Jr. has portrayed a character.,1508,agree
The Promise premiered in 2016.,1509,unrelated
Dwayne Johnson is French.,1510,unrelated
Ryan Dusick is an American record breaker.,1511,disagree
Weightlifting Fairy Kim Bok-joo is a comic book.,1512,disagree
Fahrenheit 451 is a dystopian science fiction body of water.,1513,disagree
Costa Rica is in Central America.,1514,agree
Christoph Waltz is French.,1515,unrelated
Tramadol is incapable of causing constipation.,1516,disagree
Apple was founded by Mordor.,1517,unrelated
"Hilda Ellis Davidson was born on November 1st, 1914.",1518,disagree
G-Dragon is an artist.,1519,agree
Malcolm Young was a songwriter.,1520,agree
Ryan O'Neal was born in the 1940s.,1521,agree
Destiny does maintain lineage to the Halo series.,1522,agree
John Kiffmeyer is the former bassist for Green Day.,1523,disagree
Asset management may apply to intangible assets such as intellectual property.,1524,agree
Matt Smith's first television role came in 2012.,1525,disagree
Arjun Kapoor hosted the IIFA Awards in Britain.,1526,agree
Rescue Me is a comedy TV series.,1527,unrelated
Man of Steel is a film.,1528,agree
Judah Friedlander refused to join the cast of 30 Rock during its run.,1529,unrelated
Inhumans first appeared in the Fantastic Four number 45 comic book.,1530,agree
A subclass of anti-nuclear antibodies are anti-Ro antibodies.,1531,agree
Michael Keaton was born in 1953.,1532,disagree
Michael J. Fox does not appear on the television show The Good Wife.,1533,disagree
Horseshoe Falls is also known as something else.,1534,unrelated
Julia Louis-Dreyfus played a character.,1535,agree
David Beckham began playing professional football in England.,1536,unrelated
Robert Browning birth month is May.,1537,agree
Empress Matilda married a man.,1538,agree
Gianluigi Buffon won the UEFA Club Footballer of the Year for the second time in June of 2003.,1539,agree
The New Adventures of Old Christine is only a radio play.,1540,unrelated
Tobey Maguire was unqualified to ever receive a nomination for a Golden Globe Award.,1541,unrelated
Jake Gyllenhaal is a person.,1542,agree
Mary Marvel is barely a spin-off of a character from DC Comics.,1543,unrelated
Masaccio was involved in Renaissance art.,1544,agree
Bruce Lee was in Enter the Dragon.,1545,agree
Amitabh Bachchan has won awards.,1546,unrelated
IPhones have only ever downloaded viruses.,1547,unrelated
Fred Trump's father's name was Jeremy Trump.,1548,unrelated
Sarrainodu was produced by Boyapati Srinu.,1549,disagree
"Natalie Wood was born on January 1, 1930.",1550,unrelated
Reds is an American epic drama film.,1551,unrelated
G.I. Jane was produced by Tina Turner.,1552,disagree
Good Will Hunting was released in 2997.,1553,unrelated
"The jackfruit is a multiple fruit, composed of 5 individual flowers.",1554,disagree
Josh Duhamel has been incapable of acting his whole life.,1555,disagree
Beyond Westworld was a work.,1556,unrelated
Christopher Columbus encountered Central America.,1557,unrelated
Spencer Tracy was only a chef.,1558,unrelated
Gabon is located on the Pime Meridian.,1559,unrelated
Andorra is located in Asia.,1560,disagree
A 2010 movie directed by Karan Johar awarded him an award.,1561,unrelated
Heikegani has a shell that is believed to resemble an angry samurai's face.,1562,unrelated
Kate Beckinsale is an actress.,1563,agree
Khal Drogo was introduced in 1996.,1564,unrelated
Marlon Brando failed to be in Sayonara.,1565,disagree
Cosmopolitan as of 2011 only contains content which includes articles on dogs.,1566,disagree
Christopher Lloyd did not work for animated programs.,1567,disagree
Las Vegas is a county seat.,1568,agree
Arnold Schwarzenegger was in an American science-fiction film.,1569,agree
Dan Martin is Irish.,1570,agree
Soccer is played in Paris.,1571,unrelated
Homeland is an American television spy thriller developed by Merv Griffin.,1572,disagree
The Berlin Wall was not as long as the inner German border.,1573,agree
Blue Velvet stars an actor.,1574,unrelated
Alternative release platforms have been pioneered by Radiohead.,1575,agree
Anil Kapoor is not a producer.,1576,disagree
Courtney Love is a person.,1577,agree
LeBron James appeared in a romantic comedy.,1578,agree
Taylor Kitsch is a singer.,1579,disagree
Azerbaijan has a high degree of literacy.,1580,unrelated
Instant film was introduced by Polaroid.,1581,unrelated
Paul Simon is an actor.,1582,agree
Gift of the Night Fury stars the voice of an actor whose third name is Saunders.,1583,unrelated
Issur Danielovitch was the name given to Kirk Douglas on birth.,1584,disagree
Daniel Craig failed to have an acting career.,1585,disagree
Superman is not a DC Comics character.,1586,unrelated
Paulo Dybala is a person from Argentina.,1587,agree
Kobe Bryant was in the NBA.,1588,agree
Daniel Radcliffe starred in a film.,1589,agree
Kurt Sutter was the assistant director of Sons of Anarchy.,1590,disagree
Billy Ray Cyrus stopped doing Hannah Montana in 2006.,1591,unrelated
The Wolf of Wall Street became Scorsese's lowest-grossing movie.,1592,disagree
Nepal does not have forested hills.,1593,unrelated
Jake Gyllenhaal is a person.,1594,unrelated
Haim Saban is a film producer.,1595,agree
"United Nations was established on October 24th, 1945.",1596,agree
Paul Newman refused to be an IndyCar driver.,1597,disagree
Anaconda is on the third studio album by Nicki Minaj.,1598,unrelated
Steven Tyler sings lead vocals for a Boston-based rock band.,1599,unrelated
Hypothyroidism is incapable of causing constipation.,1600,disagree
Karl Urban played Eomer in Peter Jackson's The Lord of the Rings trilogy.,1601,agree
Collision Course was released by Roc-A-Fella and Machine Shop.,1602,agree
Diego Luna is not a producer.,1603,disagree
Transformers: The Last Knight was only directed by Adam Sandler.,1604,unrelated
Farrah Fawcett took an Emmy Award nomination for her role as a battered wife in the 1984 film The Burning Bed.,1605,agree
Luke Evans did not play Gaston in Beauty and the Beast.,1606,unrelated
Hummus is a type of cheese.,1607,disagree
Los Angeles has ethnic diversity.,1608,agree
Augusto Pinochet passed away in 2006.,1609,agree
Patrick Wilson (American actor) acted in the second season of Fargo.,1610,agree
Jon Bokenkamp wrote the first episode of The Blacklist.,1611,unrelated
Count Basie took his group to a city for at least one recording.,1612,unrelated
Daft Punk's fifth album was Homework.,1613,unrelated
Odin rides a flying object.,1614,agree
Nepal is the 93rd largest house by area.,1615,unrelated
Lauren Bacall refused to be part of the cast of Applause.,1616,disagree
Scooby-Doo is a live-action franchise.,1617,disagree
Barbara Bush has yet to be married.,1618,disagree
Java is the least populous island of Indonesia.,1619,disagree
Taylor Swift did not release 1989 in 2014.,1620,disagree
Kurt Angle is a TNA World Heavyweight Championship winner.,1621,agree
Ready Player One won a prize from a nonprofit organization.,1622,agree
"Laura Linney was nominated for Tony Awards for The Crucible, Sight Unseen, Time Stands Still, and The Little Foxes.",1623,unrelated
Ajab Prem Ki Ghazab Kahani is completely outside of the portmanteaus romedy genre.,1624,unrelated
30 Seconds to Mars was distributed by Velvet Records.,1625,unrelated
Walt Disney Pictures produced a film featuring the performance of Dennis Quaid.,1626,agree
Cara Delevingne had a major role as Kath Talent in a thriller film.,1627,agree
Rope is not a Technicolor film.,1628,disagree
Diana is a studio album.,1629,unrelated
Winnipeg is home to the Winnipeg Goldeyes.,1630,agree
Madonna signed with Sire Records in 1984.,1631,disagree
Cage Warriors has only staged one MMA event.,1632,disagree
"Garry Kasparov won his first major chess tournament on April 13, 1963.",1633,disagree
The Last House on the Left is a film.,1634,agree
Madonna signed with Sire Records.,1635,unrelated
Observer Media is a company.,1636,unrelated
Heather Graham starred in films.,1637,unrelated
Nice & Slow appears on an album.,1638,unrelated
Haim Saban is a film producer.,1639,unrelated
Dirt (TV Series) is a program.,1640,agree
The West Wing was broadcast on ABC only.,1641,disagree
Charles I's wife was Italian.,1642,unrelated
Wrath of the Titans grossed $305 million dollars.,1643,agree
The biggest ethnic groups in Iraq are Arabs and Kurds.,1644,agree
The Invention of Lying was released in the US in 2009.,1645,agree
The Kingdom Hearts series contains Kingdom Hearts III.,1646,agree
Pirates of the Caribbean's first film was set in Portugal.,1647,unrelated
Robert Wagner wrote his screenplay with Scott Eyman.,1648,disagree
Leslie Groves only directed publicly available research projects.,1649,unrelated
Julius Caesar only crossed the Rubicon in 54 BC.,1650,unrelated
None of Argo's producers were born on May 6.,1651,disagree
Blue Velvet was written by David Lynch.,1652,agree
Minions was directed by Donald Trump and Hillary Clinton.,1653,unrelated
Philadelphia contains 14 National Historic Landmarks.,1654,unrelated
Brian Wilson was incapable of joining a rock band.,1655,unrelated
Sophie Turner has been in movies.,1656,unrelated
Kate Beckinsale is American.,1657,disagree
Psychology is a branch of academic study.,1658,agree
Quentin Tarantino made the movie Reservoir Dogs.,1659,agree
Dangerously in Love is a trio album.,1660,disagree
Rod Serling rarely clashed with television executives.,1661,disagree
A 2010 movie directed by Karan Johar awarded him an award.,1662,agree
David Carradine did not play the role Kwai Chang Caine.,1663,disagree
Jerome is recognized by the Roman Catholic Church.,1664,agree
Missing is a horror film.,1665,unrelated
Malala Yousafzai is unconcerned with human rights.,1666,unrelated
Laura Dern was nominated for the Academy Award for Best Supporting Actress and received acclaim.,1667,agree
Tori Kelly is a vocalist.,1668,unrelated
Catherine Tregenna has only ever worked in romance.,1669,unrelated
The Guest stars Lance Reddick.,1670,unrelated
Logic is from a North American country.,1671,agree
Sarcoidosis is described as a non-painful skin disease.,1672,unrelated
Joffrey Baratheon was written by J. K. Rowling.,1673,unrelated
Snoop Dogg has worked with Dr. Dre.,1674,unrelated
The Celtic F.C. is based out of Glasgow.,1675,unrelated
Star vs. the Forces of Evil is produced by a studio.,1676,unrelated
Dean Martin was born Paul Simon.,1677,disagree
New Orleans straddles the Mississippi River.,1678,agree
Citalopram is only called Citalopram.,1679,disagree
Oh Yeon-seo worked in a K-pop girl group.,1680,agree
Kristofer Hivju is Danish.,1681,disagree
Attack the Block only stars Malia Obama.,1682,disagree
Edward Norton directed Keeping the Faith.,1683,agree
O. J. Simpson has been charged with more than one felony.,1684,agree
Mariah Carey was born on the 27th.,1685,agree
Passengers is a farm.,1686,disagree
Only Lovers Left Alive is a film.,1687,agree
Crystal Palace F.C. is a science club.,1688,disagree
"On October 31, 1969, Led Zeppelin II was released in the United Kingdom.",1689,agree
Connaught Tunnel is zero miles long.,1690,disagree
Travis Barker has avoided drums completely.,1691,unrelated
Burnaby is a city in the United States.,1692,disagree
Major League Soccer playoffs involves 12 teams competing against each other.,1693,agree
Gwen Stefani works as a fashion designer.,1694,agree
Bal Gangadhar Tilak was born in July of 1856.,1695,agree
Ethiopia lacks any highlands.,1696,unrelated
Mr. Freeze first appeared in a Batman comic.,1697,agree
Allen Iverson was kicked out of the 1996 draft.,1698,unrelated
Lahore is the place where one can find the Shalimar Gardens.,1699,agree
The 79th Academy Award took place in a venue renamed to The Dolby Theatre in 2010.,1700,disagree
Las Vegas is not the county seat of Clark County.,1701,unrelated
Georgia Institute of Technology's football team have won zero national championships.,1702,disagree
Cougar Town premiered in 2008.,1703,disagree
Derrick Rose did not attend Simeon Career Academy.,1704,unrelated
None of lung cancer's symptoms is chest pains.,1705,unrelated
In Too Deep is an 80s crime thriller film.,1706,disagree
Samoa Joe has a tag team championship.,1707,unrelated
Silicon Valley is a place.,1708,agree
Gwen Stefani performs with four Japanese and Japanese American dancers.,1709,agree
Bungie is located in the Netherlands.,1710,disagree
A producer of Spider-Man 3 was an Israeli-American businessman.,1711,agree
Andy Warhol is not an artist.,1712,unrelated
The Black Dahlia is a restaurant.,1713,disagree
"England takes its title from the Angles, a Germanic tribe.",1714,unrelated
The English Civil War was a peaceful conversation.,1715,disagree
Adi Shankar won't ever go on Youtube.,1716,disagree
Giada De Laurentiis has helped host an NBC show.,1717,agree
"The 2013 NBA draft was held in Brooklyn, New York in December 2012.",1718,disagree
Anne Frank was a person.,1719,unrelated
DJ Khaled assisted in the hip-hop albums.,1720,agree
IZombie's third season began on cable.,1721,disagree
Pregnancy is incapable of having the symptom of missed periods.,1722,disagree
Bernie Sanders is not pro-labor.,1723,disagree
Nelson Mandela is an Asian socialist.,1724,disagree
Broadcast News is only a television show.,1725,unrelated
"Ellen Burstyn has worked in film, television and theater her entire life.",1726,disagree
"Maggie Gyllenhaal has the birthday of November 16, 1977.",1727,agree
R. Kelly is the least successful R&B male artist of the 1990s.,1728,disagree
Mao Zedong is a artist and singer.,1729,disagree
Pablo Escobar was a drug smuggler.,1730,unrelated
Jamie Foxx is an American.,1731,agree
Mike Tyson boxed professionally.,1732,unrelated
"Kolyma has rich reserves of gold, silver, tin, tungsten, mercury, copper, antimony, coal, oil, and peat.",1733,unrelated
Smoking is correlated with the occurrence of leukemia.,1734,agree
Julius Caesar held office from the beginning of the earth to the end of fascism.,1735,disagree
King Kong was directed by a person.,1736,unrelated
Warren Buffett started his education at the University of Pennsylvania.,1737,unrelated
London's location is the United Kingdom.,1738,agree
The X Factor is a car.,1739,disagree
Rabat is a capital city.,1740,unrelated
Frank Zappa's first album was not released in 1966.,1741,unrelated
Jocelyn is not the middle name of Cara Delevingne.,1742,disagree
"DJ Khaled is also known as Arab Attack, to this day.",1743,disagree
Rosamund Pike is a Bollywood actor.,1744,disagree
Allen Ginsberg advocated for the persecution of the powerless.,1745,disagree
Doctor Strange never appears in American comic books published by Marvel Comics.,1746,disagree
David Thewlis was passed over for the role of King Duncan.,1747,unrelated
Song Sung Blue was only written by Barack Obama.,1748,disagree
Pembroke Castle is in Cardiff.,1749,unrelated
Brooks Wackerman was born in 1998.,1750,disagree
William McKinley was a person involved in professional politics.,1751,agree
Supernatural is a fantasy series.,1752,unrelated
"Spider-Man has been portrayed by Tobey Maguire, Andrew Garfield, and Tom Holland in films.",1753,agree
Michelle Rodriguez worked in graveyards.,1754,unrelated
Pirates of the Caribbean's first film was not successful.,1755,disagree
Pixar did not begin in 1979.,1756,disagree
Marlon Brando refused to support Native American movements.,1757,disagree
Sunrise created Ghost in the Shell.,1758,disagree
Whoopi Goldberg is a fly.,1759,disagree
Limbu language is spoken by people.,1760,agree
Matt Damon is illiterate.,1761,disagree
Troy Baker refused to pursue acting.,1762,disagree
A subclass of anti-nuclear antibodies are anti-Ro antibodies.,1763,unrelated
Asset management may apply to a type of asset that involves humans.,1764,agree
Try was recorded by an artist.,1765,agree
Colin Quinn's middle name is Edward.,1766,unrelated
Led Zeppelin II was only recorded by the Beatles.,1767,disagree
